open,1,914.4cm,4145.28cm,0.0cm
open,1,480.06cm,-152.4cm,0.0cm
open,1,914.4cm,-152.4cm,0.0cm
open,1,304.8cm,-152.4cm,0.0cm
open,1,900.43cm,514.348cm,0.0cm
open,1,914.4cm,3383.28cm,0.0cm
open,1,914.4cm,792.48cm,0.0cm
open,1,304.8cm,6096.0cm,0.0cm
open,1,914.4cm,1402.08cm,0.0cm
open,1,304.8cm,792.48cm,0.0cm
open,1,304.8cm,2225.04cm,0.0cm
open,1,304.8cm,5181.6cm,0.0cm
